year,quarter,dev_exp,department,supplier,value,original_value,file_name
2024,q1,expansion,Department of Home Affairs (DHA),Eastern Guard Security cc,24378045,"R 243 780,45",Expansions Quarter 1 2024-2025.csv
2024,q1,expansion,National Treasury,Crucial Communications CC,24660255,"R 246 602,55",Expansions Quarter 1 2024-2025.csv
2024,q1,expansion,"Commission for Conciliation, Mediation and Arbitration
(CCMA)",Akhensiwe T/a The Brave Security & Towing,12179649,"R 121 796,49",Expansions Quarter 1 2024-2025.csv
2024,q1,expansion,"Commission for Conciliation, Mediation and Arbitration
(CCMA)",Papa Mike Protection Services,103500,"R 1 035,00",Expansions Quarter 1 2024-2025.csv
2024,q1,expansion,"Commission for Conciliation, Mediation and Arbitration
(CCMA)",No Turning Back Trading Enterprise,7624500,"R 76 245,00",Expansions Quarter 1 2024-2025.csv
2024,q1,expansion,"Commission for Conciliation, Mediation and Arbitration
(CCMA)",Bidvest Steiner,1181581,"R 11 815,81",Expansions Quarter 1 2024-2025.csv
2024,q1,expansion,"Land and Agricultural Development Bank of South Africa
(Land Bank)",Brolink,234000000,"R 2 340 000,00",Expansions Quarter 1 2024-2025.csv
2024,q1,expansion,South African Revenue Service (SARS),Birchwood,5000000,"R 50 000,00",Expansions Quarter 1 2024-2025.csv
2024,q1,expansion,Statistics South Africa (Stats SA),Gija Security Services and Projects,26452905,"R 264 529,05",Expansions Quarter 1 2024-2025.csv
2024,q1,expansion,Statistics South Africa (Stats SA),Gija Security Services and Projects,34806458,"R 348 064,58",Expansions Quarter 1 2024-2025.csv
2024,q1,expansion,Statistics South Africa (Stats SA),Gija Security Services and Projects,12530323,"R 125 303,23",Expansions Quarter 1 2024-2025.csv
2024,q1,expansion,Statistics South Africa (Stats SA),"Rise Security Services, Pty (Ltd)",36359795,"R 363 597,95",Expansions Quarter 1 2024-2025.csv
2024,q1,expansion,Statistics South Africa (Stats SA),"Rise Security Services, Pty (Ltd)",33541711,"R 335 417,11",Expansions Quarter 1 2024-2025.csv
2024,q1,expansion,Statistics South Africa (Stats SA),KMT Security and Events Management,29808000,"R 298 080,00",Expansions Quarter 1 2024-2025.csv
2024,q1,expansion,Statistics South Africa (Stats SA),KMT Security and Events Management,7452000,"R 74 520,00",Expansions Quarter 1 2024-2025.csv
2024,q1,expansion,Statistics South Africa (Stats SA),Meyiwa Protection and Construction,35999602,"R 359 996,02",Expansions Quarter 1 2024-2025.csv
2024,q1,expansion,Statistics South Africa (Stats SA),Nomandla Security 247 cc,50255000,"R 502 550,00",Expansions Quarter 1 2024-2025.csv
2024,q1,expansion,"Banking Sector Education and Training Authority
(BANKSETA)SETA",Breitech Pty Ltd,49668700,"R496 687,00",Expansions Quarter 1 2024-2025.csv
2024,q1,expansion,"Construction Education and Training Authority
(CETA)SETA",Phulo Consulting Services (Pty) Ltd,69000000,"R690 000,00",Expansions Quarter 1 2024-2025.csv
2024,q1,expansion,Private Security Industry Regulatory Authority (PSIRA),Juhumani Solutions (Pty) Ltd,314124078,"R3 141 240,78",Expansions Quarter 1 2024-2025.csv
2024,q1,expansion,Private Security Industry Regulatory Authority (PSIRA),Skynet South Africa,5691752,"R56 917,52",Expansions Quarter 1 2024-2025.csv
2024,q1,expansion,Private Security Industry Regulatory Authority (PSIRA),Delta Properties/Zeder Trading,95408336,"R954 083,36",Expansions Quarter 1 2024-2025.csv
2024,q1,expansion,Private Security Industry Regulatory Authority (PSIRA),City Properties Administration,215760659,"R2 157 606,59",Expansions Quarter 1 2024-2025.csv
2024,q1,expansion,"Department of Sports, Arts and Culture (DSAC)",Dhlamnisib,8149800,"R81 498,00",Expansions Quarter 1 2024-2025.csv
2024,q1,expansion,"Department of Sports, Arts and Culture (DSAC)",Sacred Petrolium,48265300,"R482 653,00",Expansions Quarter 1 2024-2025.csv
2024,q1,expansion,Private Security Industry Regulatory Authority (PSIRA),Orizoe Services,23995117,"R239 951,17",Expansions Quarter 1 2024-2025.csv
2024,q1,expansion,Private Security Industry Regulatory Authority (PSIRA),HM Security and Armed Response,20872500,"R208 725,00",Expansions Quarter 1 2024-2025.csv
2024,q1,expansion,Private Security Industry Regulatory Authority (PSIRA),Marshal Nights Security,34515170,"R345 151,70",Expansions Quarter 1 2024-2025.csv
2024,q1,expansion,Private Security Industry Regulatory Authority (PSIRA),TOP Enterprise and Projects,66000000,"R660 000,00",Expansions Quarter 1 2024-2025.csv
2024,q1,expansion,Private Security Industry Regulatory Authority (PSIRA),Fidelity ADT and Technical,739770,"R7 397,70",Expansions Quarter 1 2024-2025.csv
2024,q1,expansion,Civilian Secretariat for Police Service (CSPS),Hamba Nathi Travel,300000000,"R3 000 000,00",Expansions Quarter 1 2024-2025.csv
2024,q1,expansion,Human Sciences Research Council (HSRC),World Wide Information Services (WWIS),300000000,"R3 000 000,00",Expansions Quarter 1 2024-2025.csv
2024,q1,expansion,National Research Foundation (NRF),ABX Advanced Biochemical Compounds,1468141,"R14 681,41",Expansions Quarter 1 2024-2025.csv
2024,q1,expansion,National Research Foundation (NRF),Topliss Refrigeration,20251887,"R202 518,87",Expansions Quarter 1 2024-2025.csv
2024,q1,expansion,Technology Innovation Agency (TIA),Travel With Flair,1117489300,"R11 174 893,00",Expansions Quarter 1 2024-2025.csv
2024,q1,expansion,Technology Innovation Agency (TIA),Landile Security,6060500,"R60 605,00",Expansions Quarter 1 2024-2025.csv
2024,q1,expansion,Technology Innovation Agency (TIA),Prime Time,48185000,"R481 850,00",Expansions Quarter 1 2024-2025.csv
2024,q1,expansion,Technology Innovation Agency (TIA),Redefine Properties,395871719,"R3 958 717,19",Expansions Quarter 1 2024-2025.csv
2024,q1,expansion,Technology Innovation Agency (TIA),Centre for Occupational Wellness,19360000,"R193 600,00",Expansions Quarter 1 2024-2025.csv
2024,q1,expansion,Technology Innovation Agency (TIA),Gobobo Forensic and Investigation,33954624,"R339 546,24",Expansions Quarter 1 2024-2025.csv
2024,q1,expansion,Technology Innovation Agency (TIA),Envirosev Waste,7893600,"R78 936,00",Expansions Quarter 1 2024-2025.csv
2024,q1,expansion,Technology Innovation Agency (TIA),"Guy Baruch Stern trading as African Web
Science",16125000,"R161 250,00",Expansions Quarter 1 2024-2025.csv
2024,q1,expansion,"Banking Sector Education and Training Authority
(BANKSETA)SETA",Ndou Attorneys,11026000,"R110 260,00",Expansions Quarter 1 2024-2025.csv
2024,q1,expansion,"Department of Sports, Arts and Culture (DSAC)",Dhlamnisib,8149800,"R81 498,00",Expansions Quarter 1 2024-2025.csv
2024,q1,expansion,"Department of Sports, Arts and Culture (DSAC)",Sacred Petrolium,48265300,"R482 653,00",Expansions Quarter 1 2024-2025.csv
2024,q1,expansion,"Department of Sports, Arts and Culture (DSAC)",Gomolemo Trading,1147130,"R11 471,30",Expansions Quarter 1 2024-2025.csv
2024,q1,expansion,"Department of Sports, Arts and Culture (DSAC)",M & R Badiri Consultants,8004000,"R80 040,00",Expansions Quarter 1 2024-2025.csv
2024,q1,expansion,"Health and Welfare Sector Education and Training
Authority (HWSETA)SETA",At Vogue Communications,5000200,"R50 002,00",Expansions Quarter 1 2024-2025.csv
2024,q1,expansion,"Services Sector Education and Training Authority
(SSETA)SETA",Dataproof Communication (Pty) Ltd,195000000,"R1 950 000,00",Expansions Quarter 1 2024-2025.csv
2024,q1,expansion,"Services Sector Education and Training Authority
(SSETA)SETA",Struggles Descartes (Pty) Ltd,170357784,"R1 703 577,84",Expansions Quarter 1 2024-2025.csv
2024,q1,expansion,"Local Government Sector Education and Training
Authority (LGSETA)SETA",Remotenet,208969534,"R2 089 695,34",Expansions Quarter 1 2024-2025.csv
2024,q1,expansion,Quality Council for Trades and Occupations (QCTO),InfoVerge Solution,21729260,"R217 292,60",Expansions Quarter 1 2024-2025.csv
2024,q1,expansion,"Insurance Sector Education and Training Authority
(Inseta)SETA",Pace Online,24840000,"R248 400,00",Expansions Quarter 1 2024-2025.csv
2024,q1,expansion,Department of Tourism (DT),dlangamandla Security Protection and Project,26313100,"R263 131,00",Expansions Quarter 1 2024-2025.csv
2024,q1,expansion,"Department of Environment, Forestry and Fisheries
(DEFF)",Geodyn Solution Pty Ltd,214400000,"R2 144 000,00",Expansions Quarter 1 2024-2025.csv
2024,q1,expansion,Department of Public Works and Infrastructure (DPWI),Bigen,13098464,"R130 984,64",Expansions Quarter 1 2024-2025.csv
2024,q1,expansion,Department of Public Works and Infrastructure (DPWI),P E Mahapa,443824417,"R4 438 244,17",Expansions Quarter 1 2024-2025.csv
2024,q1,expansion,Department of Public Works and Infrastructure (DPWI),P E Mahapa,91831544,"R918 315,44",Expansions Quarter 1 2024-2025.csv
2024,q1,expansion,Department of Public Works and Infrastructure (DPWI),P E Mahapa,21355258,"R213 552,58",Expansions Quarter 1 2024-2025.csv
2024,q1,expansion,Department of Science and Innovation (DSI),Diesel Innovations,1401988,"R14 019,88",Expansions Quarter 1 2024-2025.csv
2024,q1,expansion,Department of Science and Innovation (DSI),Barone Budge and Dominick (Pty) Ltd (BBD),250850000,"R2 508 500,00",Expansions Quarter 1 2024-2025.csv
2024,q1,expansion,Human Sciences Research Council (HSRC),Pickford’s,4511565,"R45 115,65",Expansions Quarter 1 2024-2025.csv
2024,q1,expansion,Human Sciences Research Council (HSRC),Connect Space Musgrave,32476000,"R324 760,00",Expansions Quarter 1 2024-2025.csv
2024,q1,expansion,"South African Broadcasting Corporation SOC Limited
(SABC)",SAP,379112626,"R3 791 126,26",Expansions Quarter 1 2024-2025.csv
2024,q1,expansion,"South African Broadcasting Corporation SOC Limited
(SABC)",SAP,264630373,"R2 646 303,73",Expansions Quarter 1 2024-2025.csv
2024,q1,expansion,South African Weather Service,Leonardo Germany,2235805,"R22 358,05",Expansions Quarter 1 2024-2025.csv
2024,q1,expansion,William Humphreys Art Gallery,BVI Consulting Engineers,58154100,"R581 541,00",Expansions Quarter 1 2024-2025.csv
2024,q1,expansion,"Fibre Processing and Manufacturing Sector Education
and Training Authority (FP&M SETA)SETA",HCI - The Palms Woodstock,84842952,"R848 429,52",Expansions Quarter 1 2024-2025.csv
2024,q1,expansion,"Fibre Processing and Manufacturing Sector Education
and Training Authority (FP&M SETA)SETA",ADAPT IT,227231318,"R2 272 313,18",Expansions Quarter 1 2024-2025.csv
2024,q1,expansion,"Insurance Sector Education and Training Authority
(Inseta)SETA",Khumo Leruo (Pty) Ltd,7565000,"R75 650,00",Expansions Quarter 1 2024-2025.csv
2024,q1,expansion,Department of Higher Education and Training (DHET),ploy Media,104248940,"R1 042 489,40",Expansions Quarter 1 2024-2025.csv
2024,q1,expansion,"Energy and Water Sector Education and Training
Authority (EWSETA)SETA",Equilab Solutions,38250000,"R382 500,00",Expansions Quarter 1 2024-2025.csv
2024,q1,expansion,"Energy and Water Sector Education and Training
Authority (EWSETA)SETA",NASHUA,19348987,"R193 489,87",Expansions Quarter 1 2024-2025.csv
2024,q1,expansion,"Manufacturing, Engineering and Related Services Sector
Education and Training Authority (merSETA)SETA",Debruyn Commercial Property Brokers,26822631,"R268 226,31",Expansions Quarter 1 2024-2025.csv
2024,q1,expansion,National Research Foundation (NRF),Immploy Recruitment Agency cc,8583025,"R85 830,25",Expansions Quarter 1 2024-2025.csv
2024,q1,expansion,"Services Sector Education and Training Authority
(SSETA)SETA",MKF Trading & Projects (Pty) Ltd,281583135,"R2 815 831,35",Expansions Quarter 1 2024-2025.csv
2024,q1,expansion,Civilian Secretariat for Police Service (CSPS),Hamba Nathi Travels,300000000,"R3 000 000,00",Expansions Quarter 1 2024-2025.csv
2024,q1,expansion,"Department of Sports, Arts and Culture (DSAC)",MT Makhubela Incorporated Attorneys,49720480,"R497 204,80",Expansions Quarter 1 2024-2025.csv
2024,q1,expansion,National Heritage Council South Africa (NHC),Hamba Umhlaba Travel,180814,"R1 808,14",Expansions Quarter 1 2024-2025.csv
2024,q1,expansion,National Heritage Council South Africa (NHC),Raytoo (Pty) Ltd,1480900,"R14 809,00",Expansions Quarter 1 2024-2025.csv
2024,q1,expansion,National Heritage Council South Africa (NHC),Cowan Harper Madikizela Attorneys,9504636,"R95 046,36",Expansions Quarter 1 2024-2025.csv
2024,q1,expansion,"Insurance Sector Education and Training Authority
(Inseta)SETA",QI Solutions,23346760,"R233 467,60",Expansions Quarter 1 2024-2025.csv
2024,q1,expansion,Council for Scientific and Industrial Research (CSIR),FibreCo (Pty) Ltd,36771024,"R367 710,24",Expansions Quarter 1 2024-2025.csv
2024,q1,expansion,National Research Foundation (NRF),Immploy Recruitment Agency cc,8583025,"R85 830,25",Expansions Quarter 1 2024-2025.csv
2024,q1,expansion,"South African Broadcasting Corporation SOC Limited
(SABC)",Gijima Holdings (Pty) Ltd,37580622,"R375 806,22",Expansions Quarter 1 2024-2025.csv
2024,q1,expansion,"South African Broadcasting Corporation SOC Limited
(SABC)",Hahn Collections (Pty) Ltd,8812612354,"R88 126 123,54",Expansions Quarter 1 2024-2025.csv
2024,q1,expansion,"South African Broadcasting Corporation SOC Limited
(SABC)",Joren Communications,12000000,"R120 000,00",Expansions Quarter 1 2024-2025.csv
2023,q3,deviation,"Agricultural Sector Education and Training
Authority (AgriSETA)SETA",SoluGowth (Pty) ltd,2277000,"R 22 770,00",2023-2024_q3_deviation.csv
2023,q3,deviation,"Agricultural Sector Education and Training
Authority (AgriSETA)SETA",Institute of Directors in South Africa,15806520,"R 158 065,20",2023-2024_q3_deviation.csv
2023,q3,deviation,Air Traffic and Navigation Services (ATNS),Air Navigation Institute,126359852,"R 1 263 598,52",2023-2024_q3_deviation.csv
2023,q3,deviation,Air Traffic and Navigation Services (ATNS),NetSys International,13800000,"R 138 000,00",2023-2024_q3_deviation.csv
2023,q3,deviation,Air Traffic and Navigation Services (ATNS),Oracle,73959779,"R 739 597,79",2023-2024_q3_deviation.csv
2023,q3,deviation,Air Traffic and Navigation Services (ATNS),Justicia Investigations,8395000,"R 83 950,00",2023-2024_q3_deviation.csv
2023,q3,deviation,Air Traffic and Navigation Services (ATNS),OTIS,3208500,"R 32 085,00",2023-2024_q3_deviation.csv
2023,q3,deviation,Air Traffic and Navigation Services (ATNS),Global Command and Control Technologies,2272399,"R 22 723,99",2023-2024_q3_deviation.csv
2023,q3,deviation,"Armaments Corporation of South Africa SOC Ltd
(ARMSCOR)",Merck Life (Pty) Ltd,540114,"R 5 401,14",2023-2024_q3_deviation.csv
2023,q3,deviation,"Armaments Corporation of South Africa SOC Ltd
(ARMSCOR)",SABS (Pty) Ltd,394250,"R 3 942,50",2023-2024_q3_deviation.csv
2023,q3,deviation,"Armaments Corporation of South Africa SOC Ltd
(ARMSCOR)",TF Design (Pty) Ldt,4570000,"R 45 700,00",2023-2024_q3_deviation.csv
2023,q3,deviation,"Armaments Corporation of South Africa SOC Ltd
(ARMSCOR)",TF Design (Pty) Ltd,38964644,"R 389 646,44",2023-2024_q3_deviation.csv
2023,q3,deviation,"Armaments Corporation
of South Africa SOC Ltd
(ARMSCOR)",Inspec International,69120,"R 691,20",2023-2024_q3_deviation.csv
2023,q3,deviation,"Armaments Corporation of South Africa SOC Ltd
(ARMSCOR)",X-Link CC,1087000,"R 10 870,00",2023-2024_q3_deviation.csv
2023,q3,deviation,"Armaments Corporation of South Africa SOC Ltd
(ARMSCOR)",Erifin FMS (Pty) Ltd,100000000,"R 1 000 000,00",2023-2024_q3_deviation.csv
2023,q3,deviation,"Armaments Corporation of South Africa SOC Ltd
(ARMSCOR)",Capotex Construction,1087000,"R 10 870,00",2023-2024_q3_deviation.csv
2023,q3,deviation,Border Management Agency,Road Traffic Management Corporation (RTMC),3815901000,"R 38 159 010,00",2023-2024_q3_deviation.csv
2023,q3,deviation,"Commission for Conciliation, Mediation and
Arbitration (CCMA)",Digital Matter (Pty) Ltd,6431950,"R 64 319,50",2023-2024_q3_deviation.csv
2023,q3,deviation,"Commission for Conciliation, Mediation and
Arbitration (CCMA)",Tenaka's Tribe Production,36397500,"R 363 975,00",2023-2024_q3_deviation.csv
2023,q3,deviation,"Commission for Conciliation, Mediation and
Arbitration (CCMA)",Institute of Directors South Africa (IoDSA,1399000,"R 13 990,00",2023-2024_q3_deviation.csv
2023,q3,deviation,Council for Geoscience (CGS),Elemental Analytics (Pty) Ltd,235461350,"R 2 354 613,50",2023-2024_q3_deviation.csv
2023,q3,deviation,Council for Geoscience (CGS),Nemai Consulting,104054300,"R 1 040 543,00",2023-2024_q3_deviation.csv
2023,q3,deviation,Council for Geoscience (CGS),Spec Africa Holdings (Pty) Ltd,395103669,"R 3 951 036,69",2023-2024_q3_deviation.csv
2023,q3,deviation,"Council for Scientific and Industrial Research
(CSIR)",AI Media (Pty) Ltd,11500000,"R 115 000,00",2023-2024_q3_deviation.csv
2023,q3,deviation,"Council for Scientific and Industrial Research
(CSIR)",Aerotherm Computational Dynamics CC,167267500,"R 1 672 675,00",2023-2024_q3_deviation.csv
2023,q3,deviation,"Council for Scientific and Industrial Research
(CSIR)",GitLab Inc,19131840,"R 191 318,40",2023-2024_q3_deviation.csv
2023,q3,deviation,"Council for Scientific and Industrial Research
(CSIR)",Spintelligent (Pty) Ltd,15907950,"R 159 079,50",2023-2024_q3_deviation.csv
2023,q3,deviation,"Council for Scientific and Industrial Research
(CSIR)",Quantec Enterprises,47246945,"R 472 469,45",2023-2024_q3_deviation.csv
2023,q3,deviation,"Council for Scientific and Industrial Research
(CSIR)",Protea Electronics (Pty) Ltd,10679182,"R 106 791,82",2023-2024_q3_deviation.csv
2023,q3,deviation,"Council for Scientific and Industrial Research
(CSIR)",ESCO Technologies (Pty) Ltd,7652330,"R 76 523,30",2023-2024_q3_deviation.csv
2023,q3,deviation,"Council for Scientific and Industrial Research
(CSIR)",AI Media (Pty) Ltd,11500000,"R 115 000,00",2023-2024_q3_deviation.csv
2023,q3,deviation,"Council for Scientific and Industrial Research
(CSIR)",ESI Group,82759600,"R 827 596,00",2023-2024_q3_deviation.csv
2023,q3,deviation,"Council for Scientific and Industrial Research
(CSIR)",M-Tech Industrial (Pty) Ltd,15802983,"R 158 029,83",2023-2024_q3_deviation.csv
2023,q3,deviation,"Council for Scientific and Industrial Research
(CSIR)",ECM Technologies (Pty) Ltd,7431760,"R 74 317,60",2023-2024_q3_deviation.csv
2023,q3,deviation,"Council for Scientific and Industrial Research
(CSIR)",National Metrology Institute of South Africa - NMISA,7287421,"R 72 874,21",2023-2024_q3_deviation.csv
2023,q3,deviation,"Council for Scientific and Industrial Research
(CSIR)",SCANLAB GmbH,22602034,"R 226 020,34",2023-2024_q3_deviation.csv
2023,q3,deviation,"Council for Scientific and Industrial Research
(CSIR)",Novatech (Pty) Ltd,61066588,"R 610 665,88",2023-2024_q3_deviation.csv
