year,quarter,dev_exp,department,supplier,value,original_value,file_name
2023,q1,deviation,"Council for Scientific and Industrial Research
(CSIR)",TANDM Technologies (Pty) Ltd,3496690,R34 966.90,Deviations Quarter 1 2023-24.csv
2023,q1,deviation,"Council for Scientific and Industrial Research
(CSIR)","Oracle Corporation South Africa (PTY)
Ltd",62034356,R620 343.56,Deviations Quarter 1 2023-24.csv
2023,q1,deviation,"Council for Scientific and Industrial Research
(CSIR)",Qfinsoft (Pty) Ltd,34727056,R347 270.56,Deviations Quarter 1 2023-24.csv
2023,q1,deviation,"Council for Scientific and Industrial Research
(CSIR)",Metal Heart (Pty) Ltd,5347500,R53 475.00,Deviations Quarter 1 2023-24.csv
2023,q1,deviation,"Council for Scientific and Industrial Research
(CSIR)",Industrial Analytical (Pty) Ltd,3297740,R32 977.40,Deviations Quarter 1 2023-24.csv
2023,q1,deviation,"Council for Scientific and Industrial Research
(CSIR)",AMT Composites (Pty) Ltd,9968200,R99 682.00,Deviations Quarter 1 2023-24.csv
2023,q1,deviation,"Council for Scientific and Industrial Research
(CSIR)",Bentley systems international Ltd,120060085,R1 200 600.85,Deviations Quarter 1 2023-24.csv
2023,q1,deviation,"Council for Scientific and Industrial Research
(CSIR)",TANDM Technologies (Pty) Ltd,12440210,R124 402.10,Deviations Quarter 1 2023-24.csv
2023,q1,deviation,"Council for Scientific and Industrial Research
(CSIR)",Chemetrix Export (Pty) Ltd,49594466,R495 944.66,Deviations Quarter 1 2023-24.csv
2023,q1,deviation,"Council for Scientific and Industrial Research
(CSIR)","Creamer Media South Africa (PTY)
LTD",3599500,R35 995.00,Deviations Quarter 1 2023-24.csv
2023,q1,deviation,"Council for Scientific and Industrial Research
(CSIR)","Advanced Laboratory Solutions t/a ADI
Scientific Pty Ltd",10346524,R103 465.24,Deviations Quarter 1 2023-24.csv
2023,q1,deviation,"Council for Scientific and Industrial Research
(CSIR)",Dark Fibre Africa (PTY) LTD,270127292,R2 701 272.92,Deviations Quarter 1 2023-24.csv
2023,q1,deviation,"Council for Scientific and Industrial Research
(CSIR)",SGS Galson,11135565,R111 355.65,Deviations Quarter 1 2023-24.csv
2023,q1,deviation,"Council for Scientific and Industrial Research
(CSIR)",Eclipse Holdings (Pty) Ltd,4830000,R48 300.00,Deviations Quarter 1 2023-24.csv
2023,q1,deviation,National Research Foundation (NRF),IODSA,7599315,R75 993.15,Deviations Quarter 1 2023-24.csv
2023,q1,deviation,National Research Foundation (NRF),"Hewlett-Packard South Africa (PTY)
LTD",247250,R2 472.50,Deviations Quarter 1 2023-24.csv
2023,q1,deviation,National Research Foundation (NRF),Megethos Legacy Catalyst (Pty) Ltd,41000000,R410 000.00,Deviations Quarter 1 2023-24.csv
2023,q1,deviation,National Research Foundation (NRF),LS of South Africa,14173750,R141 737.50,Deviations Quarter 1 2023-24.csv
2023,q1,deviation,National Research Foundation (NRF),Siemens,2261360,R22 613.60,Deviations Quarter 1 2023-24.csv
2023,q1,deviation,National Research Foundation (NRF),O-Line,1585956,R15 859.56,Deviations Quarter 1 2023-24.csv
2023,q1,deviation,National Research Foundation (NRF),Esri South Africa,34238145,R342 381.45,Deviations Quarter 1 2023-24.csv
2023,q1,deviation,"South African National Biodiversity Institute
(SANBI)",Breakout Events,148308600,R1 483 086.00,Deviations Quarter 1 2023-24.csv
2023,q1,deviation,"South African National Biodiversity Institute
(SANBI)",Bioshere digitization,331696400,R3 316 964.00,Deviations Quarter 1 2023-24.csv
2023,q1,deviation,"South African National Biodiversity Institute
(SANBI)",Schindler,50000000,R500 000.00,Deviations Quarter 1 2023-24.csv
2023,q1,deviation,"South African National Biodiversity Institute
(SANBI)",Kone,52194889,R521 948.89,Deviations Quarter 1 2023-24.csv
2023,q1,deviation,South African Weather Service,Peak Scientific Instruments for,420000000,R4 200 000.00,Deviations Quarter 1 2023-24.csv
2023,q1,deviation,South African Weather Service,"The Air-traffic Navigation Services
(ATNS)",630114300,R6 301 143.00,Deviations Quarter 1 2023-24.csv
2023,q1,deviation,National Research Foundation (NRF),LexisNexis,1002662,R10 026.62,Deviations Quarter 1 2023-24.csv
2023,q1,deviation,National Research Foundation (NRF),LexisNexis,641174,R6 411.74,Deviations Quarter 1 2023-24.csv
2023,q1,deviation,National Research Foundation (NRF),Datasmith (Pty) Ltd,45277225,R452 772.25,Deviations Quarter 1 2023-24.csv
2023,q1,deviation,National Research Foundation (NRF),Picture Hanging Pros Pty(Ltd),6021682,R60 216.82,Deviations Quarter 1 2023-24.csv
2023,q1,deviation,"Department of Environment, Forestry and Fisheries
(DEFF)",SITA,601296102,R6 012 961.02,Deviations Quarter 1 2023-24.csv
2023,q1,deviation,South African Tourism,BMW,839250000,R8 392 500.00,Deviations Quarter 1 2023-24.csv
2023,q1,deviation,South African Tourism,Reeds Exhibition,418050450,R4 180 504.50,Deviations Quarter 1 2023-24.csv
2023,q1,deviation,South African Tourism,Insight software,229605826,R2 296 058.26,Deviations Quarter 1 2023-24.csv
2023,q1,deviation,Council for the Built Environment (CBE),Tumily’s Catering (Pty) Ltd,5777500,R57 775.00,Deviations Quarter 1 2023-24.csv
2023,q1,deviation,"Council for Scientific and Industrial Research
(CSIR)",Dick Whittington Shoes (PTY) LTD,403650000,R4 036 500.00,Deviations Quarter 1 2023-24.csv
2023,q1,deviation,"Council for Scientific and Industrial Research
(CSIR)",Talkwalker Sarl,81852000,R818 520.00,Deviations Quarter 1 2023-24.csv
2023,q1,deviation,"Council for Scientific and Industrial Research
(CSIR)",Trinexia (Pty) Ltd,16089650,R160 896.50,Deviations Quarter 1 2023-24.csv
2023,q1,deviation,"Council for Scientific and Industrial Research
(CSIR)",Horiba Jobin Yvon GmbH,5195853,R51 958.53,Deviations Quarter 1 2023-24.csv
2023,q1,deviation,"Council for Scientific and Industrial Research
(CSIR)",Microsoft (SA) (Pty) Limited,150600000,R1 506 000.00,Deviations Quarter 1 2023-24.csv
2023,q1,deviation,"Council for Scientific and Industrial Research
(CSIR)",SIMTEQ Engineering (Pty) Ltd,5980000,R59 800.00,Deviations Quarter 1 2023-24.csv
2023,q1,deviation,"Council for Scientific and Industrial Research
(CSIR)",Datawell BV,161395600,R1 613 956.00,Deviations Quarter 1 2023-24.csv
2023,q1,deviation,"Council for Scientific and Industrial Research
(CSIR)",Microsoft Ireland Corporation LTD,1454931620,R14 549 316.20,Deviations Quarter 1 2023-24.csv
2023,q1,deviation,"Council for Scientific and Industrial Research
(CSIR)",Elsevier B.V,289030346,R2 890 303.46,Deviations Quarter 1 2023-24.csv
2023,q1,deviation,"Council for Scientific and Industrial Research
(CSIR)",Geo Data Design PTY LTD,18590946,R185 909.46,Deviations Quarter 1 2023-24.csv
2023,q1,deviation,"Council for Scientific and Industrial Research
(CSIR)",TANDM Technologies (Pty) Ltd,24045925,R240 459.25,Deviations Quarter 1 2023-24.csv
2023,q1,deviation,"Council for Scientific and Industrial Research
(CSIR)",Market Research.com Profound ACQ,11279898,R112 798.98,Deviations Quarter 1 2023-24.csv
2023,q1,deviation,"Council for Scientific and Industrial Research
(CSIR)",R&M Technologies CC,12420000,R124 200.00,Deviations Quarter 1 2023-24.csv
2023,q1,deviation,"Council for Scientific and Industrial Research
(CSIR)","Oracle Corporation South Africa PTY
LTD",6818272,R 68 182.72,Deviations Quarter 1 2023-24.csv
2023,q1,deviation,"Council for Scientific and Industrial Research
(CSIR)",Shanghai Gehang Vacuum Technology,40630600,R406 306.00,Deviations Quarter 1 2023-24.csv
2023,q1,deviation,"Council for Scientific and Industrial Research
(CSIR)",Perkin Elmer Informatics Inc,5618794,R56 187.94,Deviations Quarter 1 2023-24.csv
2023,q1,deviation,"Council for Scientific and Industrial Research
(CSIR)",Dutest Agencies CC,6024390,R60 243.90,Deviations Quarter 1 2023-24.csv
2023,q1,deviation,"Council for Scientific and Industrial Research
(CSIR)",Specialised Exhibition PTY LTD,3413085,R34 130.85,Deviations Quarter 1 2023-24.csv
2023,q1,deviation,"Council for Scientific and Industrial Research
(CSIR)",HORIBA Jobin Yvon GmbH,4026385,R40 263.85,Deviations Quarter 1 2023-24.csv
2023,q1,deviation,"Council for Scientific and Industrial Research
(CSIR)",Axiz (Pty)Ltd,486093024,R4 860 930.24,Deviations Quarter 1 2023-24.csv
2023,q1,deviation,"Council for Scientific and Industrial Research
(CSIR)",Jendamark Automation (PTY) LTD,70220914,R702 209.14,Deviations Quarter 1 2023-24.csv
2023,q1,deviation,"Council for Scientific and Industrial Research
(CSIR)",Hannover Engineering ( Pty) Ltd,16330000,R163 300.00,Deviations Quarter 1 2023-24.csv
2023,q1,deviation,"Council for Scientific and Industrial Research
(CSIR)",Absolute Reports Pvt Ltd,3161120,R31 611.20,Deviations Quarter 1 2023-24.csv
2023,q1,deviation,"Council for Scientific and Industrial Research
(CSIR)",Anton Paar Southern Africa (Pty),4165645,R41 656.45,Deviations Quarter 1 2023-24.csv
2023,q1,deviation,"Council for Scientific and Industrial Research
(CSIR)",Sartorius South Africa (Pty) Ltd,1447305015,R14 473 050.15,Deviations Quarter 1 2023-24.csv
2023,q1,deviation,"Council for Scientific and Industrial Research
(CSIR)",Donald James Bryden,4820000,R48 200.00,Deviations Quarter 1 2023-24.csv
2023,q1,deviation,"Council for Scientific and Industrial Research
(CSIR)",Mecad Systems (Pty) Ltd,8889500,R88 895.00,Deviations Quarter 1 2023-24.csv
2023,q1,deviation,"Council for Scientific and Industrial Research
(CSIR)",McCarthy Toyota (Pty) Ltd,3189000,R31 890.00,Deviations Quarter 1 2023-24.csv
2023,q1,deviation,"Council for Scientific and Industrial Research
(CSIR)","NOVO STAR management system
solutions India Private",3173021,R31 730.21,Deviations Quarter 1 2023-24.csv
2023,q1,deviation,"Council for Scientific and Industrial Research
(CSIR)",Aztec Components,63330960,R633 309.60,Deviations Quarter 1 2023-24.csv
2023,q1,deviation,"Council for Scientific and Industrial Research
(CSIR)",Fullstream Business Services (Pty) Ltd,86600750,R866 007.50,Deviations Quarter 1 2023-24.csv
2023,q1,deviation,"Council for Scientific and Industrial Research
(CSIR)",Afrox,32227898,R322 278.98,Deviations Quarter 1 2023-24.csv
2023,q1,deviation,"Council for Scientific and Industrial Research
(CSIR)",Optimal Air cc,38111000,R381 110.00,Deviations Quarter 1 2023-24.csv
2023,q1,deviation,"Council for Scientific and Industrial Research
(CSIR)",Uni-Test,25128650,R251 286.50,Deviations Quarter 1 2023-24.csv
2023,q1,deviation,"Department of Public Works and Infrastructure
(DPWI)",Mxibiz (Pty) Ltd,787269413,R7 872 694.13,Deviations Quarter 1 2023-24.csv
2023,q1,deviation,National Research Foundation (NRF),Altron TMT (Pty) Ltd,203780,R2 037.80,Deviations Quarter 1 2023-24.csv
2023,q1,deviation,National Research Foundation (NRF),Aqua King SA (Pty) Ltd,4776832,R47 768.32,Deviations Quarter 1 2023-24.csv
2023,q1,deviation,National Research Foundation (NRF),WD Hearn,1651630,R16 516.30,Deviations Quarter 1 2023-24.csv
2023,q1,deviation,National Research Foundation (NRF),Accutronics (Pty) Ltd,400000000,R4 000 000.00,Deviations Quarter 1 2023-24.csv
2023,q1,deviation,National Research Foundation (NRF),Sea Technology Services,199599800,R1 995 998.00,Deviations Quarter 1 2023-24.csv
2023,q1,deviation,South African National Space Agency (SANSA),Diesel electric services,20000000,R200 000.00,Deviations Quarter 1 2023-24.csv
2023,q1,deviation,Ditsong: Museums of Africa,SAMRO,4296184,R42 961.84,Deviations Quarter 1 2023-24.csv
2023,q1,deviation,"Construction Education and Training Authority
(CETA)SETA",Buffalo Protection Services,8087950,R80 879.50,Deviations Quarter 1 2023-24.csv
2023,q1,deviation,"Construction Education and Training Authority
(CETA)SETA",Buffalo Protection Services,32351800,R323 518.00,Deviations Quarter 1 2023-24.csv
2023,q1,deviation,Council for the Built Environment (CBE),Sage South Africa (Pty) Ltd,13170030,R131 700.30,Deviations Quarter 1 2023-24.csv
2023,q1,deviation,South African National Space Agency (SANSA),Imperative Technology,1564000,R15 640.00,Deviations Quarter 1 2023-24.csv
2023,q1,deviation,South African National Space Agency (SANSA),Southern Mapping,26650602,R266 506.02,Deviations Quarter 1 2023-24.csv
2023,q1,deviation,South African National Space Agency (SANSA),Opti-Num Solutions,1500000,R15 000.00,Deviations Quarter 1 2023-24.csv
2023,q1,deviation,South African National Space Agency (SANSA),Airbus,490000000,R4 900 000.00,Deviations Quarter 1 2023-24.csv
2023,q1,deviation,South African National Space Agency (SANSA),Dell,320231,R3 202.31,Deviations Quarter 1 2023-24.csv
2023,q1,deviation,South African National Space Agency (SANSA),United States Geological Survey,1437523949,R14 375 239.49,Deviations Quarter 1 2023-24.csv
2023,q1,deviation,South African National Space Agency (SANSA),ESRI South Africa,46278815,R462 788.15,Deviations Quarter 1 2023-24.csv
2023,q1,deviation,South African National Space Agency (SANSA),MapAfrika,289396212,R2 893 962.12,Deviations Quarter 1 2023-24.csv
2023,q1,deviation,South African National Space Agency (SANSA),Euroconsult,6807578,R68 075.78,Deviations Quarter 1 2023-24.csv
2023,q1,deviation,South African National Space Agency (SANSA),Ideal Space Technologies,5501610,R55 016.10,Deviations Quarter 1 2023-24.csv
2023,q1,deviation,"Insurance Sector Education and Training Authority
(Inseta)SETA",National School of Government (NSG),9345000,R93 450.00,Deviations Quarter 1 2023-24.csv
2023,q1,deviation,South African National Space Agency (SANSA),Concillium Technologies,2562200,R25 622.00,Deviations Quarter 1 2023-24.csv
2023,q1,deviation,South African National Space Agency (SANSA),DTU Space,5412400,R54 124.00,Deviations Quarter 1 2023-24.csv
2023,q1,deviation,South African National Space Agency (SANSA),DTU Space,7154690,R71 546.90,Deviations Quarter 1 2023-24.csv
2023,q1,deviation,South African National Space Agency (SANSA),Gems System,5379400,R53 794.00,Deviations Quarter 1 2023-24.csv
2023,q1,deviation,South African National Space Agency (SANSA),Lowell Digisonde International,30000000,R300 000.00,Deviations Quarter 1 2023-24.csv
2023,q1,deviation,South African National Space Agency (SANSA),Wazer,22498733,R224 987.33,Deviations Quarter 1 2023-24.csv
2023,q1,deviation,South African National Space Agency (SANSA),Creative Space Media,5750000,R57 500.00,Deviations Quarter 1 2023-24.csv
2023,q1,deviation,"Council for Scientific and Industrial Research
(CSIR)",Letter27 – Imagine IT (Pty) Ltd,33396000,R333 960.00,Deviations Quarter 1 2023-24.csv
2023,q1,deviation,"Council for Scientific and Industrial Research
(CSIR)",M-Tech Industrial (Pty) Ltd,7531178,R75 311.78,Deviations Quarter 1 2023-24.csv
2023,q1,deviation,"Council for Scientific and Industrial Research
(CSIR)",Lasec SA (Pty) Ltd,4152489,R41 524.89,Deviations Quarter 1 2023-24.csv
2023,q1,deviation,"Council for Scientific and Industrial Research
(CSIR)",Chemetrix Export (Pty) Ltd,4239200,R42 392.00,Deviations Quarter 1 2023-24.csv
2023,q1,deviation,"Council for Scientific and Industrial Research
(CSIR)",Chromespec CC,4807000,R48 070.00,Deviations Quarter 1 2023-24.csv
2023,q1,deviation,"Council for Scientific and Industrial Research
(CSIR)",Institute Of Physics (IoP),16040809,R160 408.09,Deviations Quarter 1 2023-24.csv
2023,q1,deviation,"Council for Scientific and Industrial Research
(CSIR)",Promolab (Pty) Ltd,194494371,R1 944 943.71,Deviations Quarter 1 2023-24.csv
2023,q1,deviation,"Council for Scientific and Industrial Research
(CSIR)",Promolab (Pty) Ltd,241157910,R2 411 579.10,Deviations Quarter 1 2023-24.csv
2023,q1,deviation,"Council for Scientific and Industrial Research
(CSIR)",Highbury Media (Pty) Ltd,7757325,R77 573.25,Deviations Quarter 1 2023-24.csv
2023,q1,deviation,"Council for Scientific and Industrial Research
(CSIR)",Highbury Media (Pty) Ltd,4025000,R40 250.00,Deviations Quarter 1 2023-24.csv
2023,q1,deviation,"Department of Higher Education and Training
(DHET)",Kashan Advertising,118220000,R1 182 200.00,Deviations Quarter 1 2023-24.csv
2023,q1,deviation,"Department of Higher Education and Training
(DHET)",Lebone Litho Printers,165600000,R1 656 000.00,Deviations Quarter 1 2023-24.csv
2023,q1,deviation,"Agricultural Sector Education and Training Authority
(AgriSETA)SETA",Adapt IT,10030148,R100 301.48,Deviations Quarter 1 2023-24.csv
2023,q1,deviation,"Agricultural Sector Education and Training Authority
(AgriSETA)SETA",Liquid Intelligent technologies,20117083,R201 170.83,Deviations Quarter 1 2023-24.csv
2023,q1,deviation,"Energy and Water Sector Education and Training
Authority (EWSETA)SETA",SABC TV Licence,106000,R1 060.00,Deviations Quarter 1 2023-24.csv
2023,q1,deviation,"Energy and Water Sector Education and Training
Authority (EWSETA)SETA",The Institute Of Directors In SA,3682000,R36 820.00,Deviations Quarter 1 2023-24.csv
2023,q1,deviation,"Energy and Water Sector Education and Training
Authority (EWSETA)SETA",Legacy Media Innovations,5995000,R59 950.00,Deviations Quarter 1 2023-24.csv
2023,q1,deviation,"Energy and Water Sector Education and Training
Authority (EWSETA)SETA",Wits Commercial Enterprise,10000000,R100 000.00,Deviations Quarter 1 2023-24.csv
2023,q1,deviation,"Energy and Water Sector Education and Training
Authority (EWSETA)SETA",Bokang Consulting Services,11921015,R119 210.15,Deviations Quarter 1 2023-24.csv
2023,q1,deviation,"Finance and Accounting Services Sector Education
and Training Authority (Fasset)SETA","Imagemakers Corporate Wear (PTY)
LTD",5845450,R58 454.50,Deviations Quarter 1 2023-24.csv
